Datetime;Resolution code;Offshore/onshore;Region;Grid connection type;Measured & upscaled;Most recent forecast;Most recent P10;Most recent P90;Day Ahead 11AM Forecast;Day Ahead 11AM P10;Day Ahead 11AM P90;Day-ahead 6PM forecast;Day-ahead 6PM P10;Day-ahead 6PM P90;Week-ahead forecast;Week-ahead P10;Week-ahead P90;Monitored capacity;Load factor;Decremental bid Indicator
24-03-22 14:00;0.00:15:00;Offshore;Federal;Elia;;63.9;0.1;286.17;;;;;;;105.11;0.1;1212.77;2254.4;;0
24-03-22 13:45;0.00:15:00;Offshore;Federal;Elia;;63.84;0.1;272.38;;;;;;;104;0.1;1177.31;2254.4;;0
24-03-22 13:30;0.00:15:00;Offshore;Federal;Elia;;50.18;0.1;256.44;;;;;;;103.8;0.1;1152.43;2254.4;;0
24-03-22 13:15;0.00:15:00;Offshore;Federal;Elia;;50.47;0.1;237.81;;;;;;;110.77;0.1;1129.92;2254.4;;0
24-03-22 13:00;0.00:15:00;Offshore;Federal;Elia;;48.46;0.1;213.59;;;;;;;110.82;0.1;1107.46;2254.4;;0
24-03-22 12:45;0.00:15:00;Offshore;Federal;Elia;;48.62;0.1;201.1;;;;;;;115.82;0.1;1104.74;2254.4;;0
24-03-22 12:30;0.00:15:00;Offshore;Federal;Elia;;48.5;0.1;200.61;;;;;;;119.71;0.1;1102.02;2254.4;;0
24-03-22 12:15;0.00:15:00;Offshore;Federal;Elia;;48.38;0.1;205.35;;;;;;;129.04;0.1;1119.65;2254.4;;0
24-03-22 12:00;0.00:15:00;Offshore;Federal;Elia;;48.27;0.1;211.1;;;;;;;137.13;0.1;1139.33;2254.4;;0
24-03-22 11:45;0.00:15:00;Offshore;Federal;Elia;;50.61;0.1;217.26;;;;;;;147.57;0.1;1133.8;2254.4;;0
24-03-22 11:30;0.00:15:00;Offshore;Federal;Elia;;52.3;0.1;214.86;;;;;;;164.33;0.1;1128.29;2254.4;;0
24-03-22 11:15;0.00:15:00;Offshore;Federal;Elia;;68.6;0.1;212.48;;;;;;;163.22;0.1;1122.79;2254.4;;0
24-03-22 11:00;0.00:15:00;Offshore;Federal;Elia;;53.68;0.1;211.37;;;;;;;158.48;0.1;1117.32;2254.4;;0
24-03-22 10:45;0.00:15:00;Offshore;Federal;Elia;;51.57;0.1;212.88;;;;;;;158.16;0.1;1111.86;2254.4;;0
24-03-22 10:30;0.00:15:00;Offshore;Federal;Elia;;48.88;0.1;216.64;;;;;;;161.22;0.1;1098.86;2254.4;;0
24-03-22 10:15;0.00:15:00;Offshore;Federal;Elia;;47.49;0.1;220.49;;;;;;;173.55;0.1;1082.49;2254.4;;0
24-03-22 10:00;0.00:15:00;Offshore;Federal;Elia;;40.34;0.1;232.77;;;;;;;187.01;0.1;1078.72;2254.4;;0
24-03-22 09:45;0.00:15:00;Offshore;Federal;Elia;;40.13;0.1;237.84;;;;;;;201.57;0.1;1074.95;2254.4;;0
24-03-22 09:30;0.00:15:00;Offshore;Federal;Elia;;38.03;0.1;242.99;;;;;;;224.49;0.1;1071.19;2254.4;;0
24-03-22 09:15;0.00:15:00;Offshore;Federal;Elia;;35.63;0.1;248.23;;;;;;;235.92;0.1;1067.11;2254.4;;0
24-03-22 09:00;0.00:15:00;Offshore;Federal;Elia;;35.12;0.1;251.44;;;;;;;239.07;0.1;1063.7;2254.4;;0
24-03-22 08:45;0.00:15:00;Offshore;Federal;Elia;;30.99;0.1;244.99;;;;;;;237.97;0.1;1059.96;2254.4;;0
24-03-22 08:30;0.00:15:00;Offshore;Federal;Elia;;22.33;0.1;228.24;;;;;;;236.87;0.1;1056.24;2254.4;;0
24-03-22 08:15;0.00:15:00;Offshore;Federal;Elia;;10.23;0.1;206.36;;;;;;;235.77;0.1;1052.53;2254.4;;0
24-03-22 08:00;0.00:15:00;Offshore;Federal;Elia;;9.01;0.1;197.11;;;;;;;234.68;0.1;1048.82;2254.4;;0
24-03-22 07:45;0.00:15:00;Offshore;Federal;Elia;;7.48;0.1;181.62;;;;;;;233.59;0.1;1045.13;2254.4;;0
24-03-22 07:30;0.00:15:00;Offshore;Federal;Elia;;4.03;0.1;172.98;;;;;;;232.6;0.1;1041.44;2254.4;;0
24-03-22 07:15;0.00:15:00;Offshore;Federal;Elia;;3.58;0.1;157.61;;;;;;;231.59;0.1;1037.25;2254.4;;0
24-03-22 07:00;0.00:15:00;Offshore;Federal;Elia;;1.47;0.1;138.87;;;;;;;230.63;0.1;1032.05;2254.4;;0
24-03-22 06:45;0.00:15:00;Offshore;Federal;Elia;;1.37;0.1;130.47;;;;;;;233.68;0.1;1036.26;2254.4;;0
24-03-22 06:30;0.00:15:00;Offshore;Federal;Elia;;1.24;0.1;122.55;;;;;;;236.61;0.1;1039.31;2254.4;;0
24-03-22 06:15;0.00:15:00;Offshore;Federal;Elia;;1.16;0.1;113.02;;;;;;;239.1;0.1;1041.92;2254.4;;0
24-03-22 06:00;0.00:15:00;Offshore;Federal;Elia;;0.61;0.1;93.18;;;;;;;242.13;0.1;1044.54;2254.4;;0
24-03-22 05:45;0.00:15:00;Offshore;Federal;Elia;;0.1;0.1;88.07;;;;;;;245.18;0.1;1047.16;2254.4;;0
24-03-22 05:30;0.00:15:00;Offshore;Federal;Elia;;0.1;0.1;82.71;;;;;;;248.26;0.1;1049.79;2254.4;;0
24-03-22 05:15;0.00:15:00;Offshore;Federal;Elia;;0.1;0.1;78.53;;;;;;;253.67;0.1;1052.42;2254.4;;0
24-03-22 05:00;0.00:15:00;Offshore;Federal;Elia;;0.1;0.1;79.74;;;;;;;262.47;0.1;1055.06;2254.4;;0
24-03-22 04:45;0.00:15:00;Offshore;Federal;Elia;;0.1;0.1;82.94;;;;;;;276.39;0.1;1057.7;2254.4;;0
24-03-22 04:30;0.00:15:00;Offshore;Federal;Elia;;0.1;0.1;87.62;;;;;;;280.94;0.1;1060.35;2254.4;;0
24-03-22 04:15;0.00:15:00;Offshore;Federal;Elia;;0.1;0.1;99.5;;;;;;;285.26;0.1;1062.99;2254.4;;0
24-03-22 04:00;0.00:15:00;Offshore;Federal;Elia;;0.1;0.1;90.9;;;;;;;286.06;1.14;1065.65;2254.4;;0
24-03-22 03:45;0.00:15:00;Offshore;Federal;Elia;;0.1;0.1;106.41;;;;;;;278.6;1.32;1068.32;2254.4;;0
24-03-22 03:30;0.00:15:00;Offshore;Federal;Elia;;0.1;0.1;110.53;;;;;;;272.78;3.74;1070.98;2254.4;;0
24-03-22 03:15;0.00:15:00;Offshore;Federal;Elia;;0.57;0.1;117.85;;;;;;;278.4;4.5;1073.66;2254.4;;0
24-03-22 03:00;0.00:15:00;Offshore;Federal;Elia;;1.13;0.1;124.57;;;;;;;279.47;6.46;1076.33;2254.4;;0
24-03-22 02:45;0.00:15:00;Offshore;Federal;Elia;;1.16;0.1;131.06;;;;;;;286.3;6.73;1079.01;2254.4;;0
24-03-22 02:30;0.00:15:00;Offshore;Federal;Elia;;1.35;0.1;150.78;;;;;;;289.69;7.45;1081.7;2254.4;;0
24-03-22 02:15;0.00:15:00;Offshore;Federal;Elia;;1.5;0.1;157.33;;;;;;;293.11;6.7;1084.39;2254.4;;0
24-03-22 02:00;0.00:15:00;Offshore;Federal;Elia;;4.05;0.1;167.92;;;;;;;299.8;5.93;1087.08;2254.4;;0
24-03-22 01:45;0.00:15:00;Offshore;Federal;Elia;;7.1;0.1;183.54;;;;;;;303.3;1.6;1092.8;2254.4;;0
24-03-22 01:30;0.00:15:00;Offshore;Federal;Elia;;8.85;0.1;205.17;;;;;;;306.84;1.48;1110.37;2254.4;;0
24-03-22 01:15;0.00:15:00;Offshore;Federal;Elia;;22.04;0.1;229.29;;;;;;;315.83;1.37;1128.2;2254.4;;0
24-03-22 01:00;0.00:15:00;Offshore;Federal;Elia;;36.23;0.1;244.16;;;;;;;325.09;1.41;1138.5;2254.4;;0
24-03-22 00:45;0.00:15:00;Offshore;Federal;Elia;;46.46;0.1;263.91;;;;;;;334.86;1.35;1154.61;2254.4;;0
24-03-22 00:30;0.00:15:00;Offshore;Federal;Elia;;69.12;0.1;287.8;;;;;;;344.87;1.48;1172.12;2254.4;;0
24-03-22 00:15;0.00:15:00;Offshore;Federal;Elia;;80.89;0.1;322.68;;;;;;;360.47;1.5;1182.19;2254.4;;0
24-03-22 00:00;0.00:15:00;Offshore;Federal;Elia;;108.13;0.1;353.57;;;;;;;369.15;1.38;1214.07;2254.4;;0
23-03-22 23:45;0.00:15:00;Offshore;Federal;Elia;;122.97;0.1;383.88;;;;;;;181.88;0.1;1272.79;2254.4;;0
23-03-22 23:30;0.00:15:00;Offshore;Federal;Elia;;136.76;0.1;422.31;;;;;;;176.12;0.1;1301.01;2254.4;;0
23-03-22 23:15;0.00:15:00;Offshore;Federal;Elia;;148.36;0.1;464.73;;;;;;;172.86;0.1;1322.01;2254.4;;0
23-03-22 23:00;0.00:15:00;Offshore;Federal;Elia;;177.15;0.1;507.14;;;;;;;173.48;0.1;1335.24;2254.4;;0
23-03-22 22:45;0.00:15:00;Offshore;Federal;Elia;;185.5;0.1;549.86;;;;;;;163.96;0.1;1329.03;2254.4;;0
23-03-22 22:30;0.00:15:00;Offshore;Federal;Elia;;185.31;0.64;592.99;;;;;;;173.32;0.1;1332.2;2254.4;;0
23-03-22 22:15;0.00:15:00;Offshore;Federal;Elia;;190.43;0.74;636.41;;;;;;;175.55;0.1;1301.35;2254.4;;0
23-03-22 22:00;0.00:15:00;Offshore;Federal;Elia;;200.06;0.85;656.53;;;;;;;177.64;0.1;1255.96;2254.4;;0
23-03-22 21:45;0.00:15:00;Offshore;Federal;Elia;;197.43;3.01;668.6;;;;;;;182.09;0.1;1239.48;2254.4;;0
23-03-22 21:30;0.00:15:00;Offshore;Federal;Elia;;199.97;4;680.13;;;;;;;186.62;0.1;1249.37;2254.4;;0
23-03-22 21:15;0.00:15:00;Offshore;Federal;Elia;;199.26;5.07;684.47;;;;;;;191.22;0.1;1263.95;2254.4;;0
23-03-22 21:00;0.00:15:00;Offshore;Federal;Elia;;209.72;4.71;686.13;;;;;;;195.91;0.1;1278.65;2254.4;;0
23-03-22 20:45;0.00:15:00;Offshore;Federal;Elia;;199.56;3.4;671.36;;;;;;;198.81;0.1;1290.69;2254.4;;0
23-03-22 20:30;0.00:15:00;Offshore;Federal;Elia;;194.03;1.27;656.8;;;;;;;198.99;0.1;1302.17;2254.4;;0
23-03-22 20:15;0.00:15:00;Offshore;Federal;Elia;;192.76;1.12;642.47;;;;;;;199.66;0.1;1311.07;2254.4;;0
23-03-22 20:00;0.00:15:00;Offshore;Federal;Elia;;187.49;0.66;628.35;;;;;;;209.53;0.1;1322.04;2254.4;;0
23-03-22 19:45;0.00:15:00;Offshore;Federal;Elia;;175.12;0.1;602.73;;;;;;;206.23;0.1;1333.07;2254.4;;0
23-03-22 19:30;0.00:15:00;Offshore;Federal;Elia;;157.83;0.1;579.55;;;;;;;209.75;0.1;1339.39;2254.4;;0
23-03-22 19:15;0.00:15:00;Offshore;Federal;Elia;;138.15;0.1;558.76;;;;;;;208.93;0.1;1353.01;2254.4;;0
23-03-22 19:00;0.00:15:00;Offshore;Federal;Elia;;138.93;0.64;497.71;;;;;;;204.51;0.1;1366.54;2254.4;;0
23-03-22 18:45;0.00:15:00;Offshore;Federal;Elia;;120.61;0.64;446.02;;;;;;;193.17;0.1;1311.09;2254.4;;0
23-03-22 18:30;0.00:15:00;Offshore;Federal;Elia;;108.85;0.63;391.49;;;;;;;181.79;0.1;1274.58;2254.4;;0
23-03-22 18:15;0.00:15:00;Offshore;Federal;Elia;;98;0.62;350.79;;;;;;;168.65;0.1;1208.96;2254.4;;0
23-03-22 18:00;0.00:15:00;Offshore;Federal;Elia;;92.03;0.1;331.09;;;;;;;156.51;0.1;1162;2254.4;;0
23-03-22 17:45;0.00:15:00;Offshore;Federal;Elia;;77.01;0.1;300.34;;;;;;;164.63;0.1;1104.51;2254.4;;0
23-03-22 17:30;0.00:15:00;Offshore;Federal;Elia;;68.57;0.1;277.36;;;;;;;155.44;0.1;1044.47;2254.4;;0
23-03-22 17:15;0.00:15:00;Offshore;Federal;Elia;;67.56;0.1;249.27;;;;;;;141.09;0.1;992.98;2254.4;;0
23-03-22 17:00;0.00:15:00;Offshore;Federal;Elia;;64.67;0.1;228.99;;;;;;;134.3;0.1;940.38;2254.4;;0
23-03-22 16:45;0.00:15:00;Offshore;Federal;Elia;;62.03;0.1;200.45;;;;;;;127.31;0.1;886.21;2254.4;;0
23-03-22 16:30;0.00:15:00;Offshore;Federal;Elia;;60.1;0.1;168.87;;;;;;;119.68;0.1;863.93;2254.4;;0
23-03-22 16:15;0.00:15:00;Offshore;Federal;Elia;;56.59;0.1;153.77;;;;;;;106.26;0.1;860.34;2254.4;;0
23-03-22 16:00;0.00:15:00;Offshore;Federal;Elia;;53.68;0;462.34;;;;;;;102.85;0.1;856.78;2254.4;;0
23-03-22 15:45;0.00:15:00;Offshore;Federal;Elia;;47.52;0;458.77;;;;;;;104.77;0.1;853.26;2254.4;;0
23-03-22 15:30;0.00:15:00;Offshore;Federal;Elia;;43.02;0;456.63;;;;;;;102.5;0.1;849.76;2254.4;;0
23-03-22 15:15;0.00:15:00;Offshore;Federal;Elia;;38.89;0;453.97;;;;;;;90.27;0.1;846.31;2254.4;;0
23-03-22 15:00;0.00:15:00;Offshore;Federal;Elia;;35.77;0;452.55;;;;;;;82.42;0.1;842.76;2254.4;;0
23-03-22 14:45;0.00:15:00;Offshore;Federal;Elia;;33.69;0;450.88;;;;;;;88.54;0.1;828.66;2254.4;;0
23-03-22 14:30;0.00:15:00;Offshore;Federal;Elia;;31.2;0;447.79;;;;;;;92.49;0.1;797.15;2254.4;;0
23-03-22 14:15;0.00:15:00;Offshore;Federal;Elia;;28.77;0;444.23;;;;;;;96.53;0.1;779.52;2254.4;;0
23-03-22 14:00;0.00:15:00;Offshore;Federal;Elia;;25.78;0;439.98;;;;;;;95.94;0.1;788.24;2254.4;;0
23-03-22 13:45;0.00:15:00;Offshore;Federal;Elia;;23.77;0;434.87;;;;;;;84.42;0.1;800.39;2254.4;;0
23-03-22 13:30;0.00:15:00;Offshore;Federal;Elia;;20.51;0;426.75;;;;;;;73.23;0.1;822.41;2254.4;;0
23-03-22 13:15;0.00:15:00;Offshore;Federal;Elia;;18.27;0;421.21;;;;;;;77.92;0.1;819.22;2254.4;;0
23-03-22 13:00;0.00:15:00;Offshore;Federal;Elia;;15.85;0;422.49;;;;;;;79.49;0.1;814.57;2254.4;;0
23-03-22 12:45;0.00:15:00;Offshore;Federal;Elia;;13.23;0;416.52;;;;;;;82.92;0.1;815.33;2254.4;;0
23-03-22 12:30;0.00:15:00;Offshore;Federal;Elia;;14.93;0;420.78;;;;;;;84.66;0.1;814.6;2254.4;;0
23-03-22 12:15;0.00:15:00;Offshore;Federal;Elia;;18.71;0;425.58;;;;;;;85.73;0.1;813.88;2254.4;;0
23-03-22 12:00;0.00:15:00;Offshore;Federal;Elia;;22.42;0;429.24;;;;;;;88.48;0.1;813.15;2254.4;;0
23-03-22 11:45;0.00:15:00;Offshore;Federal;Elia;;26.01;0;432.99;;;;;;;96.46;0.1;812.43;2254.4;;0
23-03-22 11:30;0.00:15:00;Offshore;Federal;Elia;;29.91;0;436.69;;;;;;;99.2;0.1;811.71;2254.4;;0
23-03-22 11:15;0.00:15:00;Offshore;Federal;Elia;;34.58;0;440.2;;;;;;;103.45;0.1;810.98;2254.4;;0
23-03-22 11:00;0.00:15:00;Offshore;Federal;Elia;;40.17;0;446.87;;;;;;;115.01;0.1;810.26;2254.4;;0
23-03-22 10:45;0.00:15:00;Offshore;Federal;Elia;;43.74;0;452;;;;;;;128.13;0.1;812.07;2254.4;;0
23-03-22 10:30;0.00:15:00;Offshore;Federal;Elia;;47.18;0;456.32;;;;;;;137.55;0.1;836.86;2254.4;;0
23-03-22 10:15;0.00:15:00;Offshore;Federal;Elia;;50.3;0;460.2;;;;;;;145.88;1.11;860.14;2254.4;;0
23-03-22 10:00;0.00:15:00;Offshore;Federal;Elia;;53.59;0;540.96;;;;;;;154.5;1.28;858.1;2254.4;;0
23-03-22 09:45;0.00:15:00;Offshore;Federal;Elia;;54.39;0;542.44;;;;;;;161.49;1.18;843.63;2254.4;;0
23-03-22 09:30;0.00:15:00;Offshore;Federal;Elia;;55.29;0;544.54;;;;;;;170.66;1.11;828.72;2254.4;;0
23-03-22 09:15;0.00:15:00;Offshore;Federal;Elia;;57.51;0;548.56;;;;;;;181.58;1.17;816.41;2254.4;;0
23-03-22 09:00;0.00:15:00;Offshore;Federal;Elia;;61.19;0;558.05;;;;;;;196.38;1.3;808.74;2254.4;;0
23-03-22 08:45;0.00:15:00;Offshore;Federal;Elia;;62.7;0;563.12;;;;;;;210.51;1.34;803.8;2254.4;;0
23-03-22 08:30;0.00:15:00;Offshore;Federal;Elia;;64.18;0;567.07;;;;;;;225.12;1.46;816.25;2254.4;;0
23-03-22 08:15;0.00:15:00;Offshore;Federal;Elia;;64.93;0;569.24;;;;;;;236.13;1.55;858.19;2254.4;;0
23-03-22 08:00;0.00:15:00;Offshore;Federal;Elia;;65.51;0;569.89;;;;;;;248.3;3.81;897.29;2254.4;;0
23-03-22 07:45;0.00:15:00;Offshore;Federal;Elia;;65.4;0;567.64;;;;;;;254.21;3.83;941.17;2254.4;;0
23-03-22 07:30;0.00:15:00;Offshore;Federal;Elia;;64.26;0;563.61;;;;;;;264.95;3.83;986.44;2254.4;;0
23-03-22 07:15;0.00:15:00;Offshore;Federal;Elia;;62.98;0;558.48;;;;;;;282.63;3.84;1026.88;2254.4;;0
23-03-22 07:00;0.00:15:00;Offshore;Federal;Elia;;60.77;0;735.21;;;;;;;296.56;5.75;1074.7;2254.4;;0
23-03-22 06:45;0.00:15:00;Offshore;Federal;Elia;;60.73;0;732.39;;;;;;;308.51;3.69;1100.65;2254.4;;0
23-03-22 06:30;0.00:15:00;Offshore;Federal;Elia;;60.31;0;729.24;;;;;;;318.7;3.91;1127.01;2254.4;;0
23-03-22 06:15;0.00:15:00;Offshore;Federal;Elia;;55.91;0;727.63;;;;;;;337.11;4.67;1153.79;2254.4;;0
23-03-22 06:00;0.00:15:00;Offshore;Federal;Elia;;52.78;0;727.72;;;;;;;353.95;5.58;1174.2;2254.4;;0
23-03-22 05:45;0.00:15:00;Offshore;Federal;Elia;;54.41;0;729.65;;;;;;;362.96;9.28;1190.52;2254.4;;0
23-03-22 05:30;0.00:15:00;Offshore;Federal;Elia;;56.95;0;734.02;;;;;;;372.9;17.02;1211.93;2254.4;;0
23-03-22 05:15;0.00:15:00;Offshore;Federal;Elia;;62.4;0;739.42;;;;;;;380.32;20.4;1230.5;2254.4;;0
23-03-22 05:00;0.00:15:00;Offshore;Federal;Elia;;68.63;0.55;749.76;;;;;;;387.84;34.06;1249.3;2254.4;;0
23-03-22 04:45;0.00:15:00;Offshore;Federal;Elia;;78.45;0.63;759.68;;;;;;;397.41;53.47;1268.35;2254.4;;0
23-03-22 04:30;0.00:15:00;Offshore;Federal;Elia;;90.02;0.71;769.47;;;;;;;412.41;56.85;1284.94;2254.4;;0
23-03-22 04:15;0.00:15:00;Offshore;Federal;Elia;;101.85;1.25;783.59;;;;;;;428.23;42.98;1301.15;2254.4;;0
23-03-22 04:00;0.00:15:00;Offshore;Federal;Elia;;114.73;3.59;754.76;;;;;;;442.16;50.03;1300.58;2254.4;;0
23-03-22 03:45;0.00:15:00;Offshore;Federal;Elia;;130.38;4.54;767.97;;;;;;;457.8;71.44;1298.73;2254.4;;0
23-03-22 03:30;0.00:15:00;Offshore;Federal;Elia;;147.66;10.54;781.25;;;;;;;471.07;79.55;1313.64;2254.4;;0
23-03-22 03:15;0.00:15:00;Offshore;Federal;Elia;;166.24;12.22;799.28;;;;;;;480.5;84.88;1335.75;2254.4;;0
23-03-22 03:00;0.00:15:00;Offshore;Federal;Elia;;188.58;22.08;814.92;;;;;;;498.8;98.21;1341.06;2254.4;;0
23-03-22 02:45;0.00:15:00;Offshore;Federal;Elia;;208.17;25.38;832.23;;;;;;;519.06;105.51;1363.38;2254.4;;0
23-03-22 02:30;0.00:15:00;Offshore;Federal;Elia;;228.93;32.35;852.05;;;;;;;525.66;114.15;1386.06;2254.4;;0
23-03-22 02:15;0.00:15:00;Offshore;Federal;Elia;;251.45;39.48;877.32;;;;;;;557.45;123.08;1401.6;2254.4;;0
23-03-22 02:00;0.00:15:00;Offshore;Federal;Elia;;275.09;47.89;903.83;;;;;;;557.95;140.06;1419.49;2254.4;;0
23-03-22 01:45;0.00:15:00;Offshore;Federal;Elia;;293.31;54.88;926.94;;;;;;;553.47;150.59;1428.59;2254.4;;0
23-03-22 01:30;0.00:15:00;Offshore;Federal;Elia;;312.38;59.65;930.73;;;;;;;573.36;160.06;1447.69;2254.4;;0
23-03-22 01:15;0.00:15:00;Offshore;Federal;Elia;;332.75;63.08;956.34;;;;;;;585.85;164.69;1471.19;2254.4;;0
23-03-22 01:00;0.00:15:00;Offshore;Federal;Elia;;354.34;84.98;812.66;;;;;;;592.07;172.23;1499.56;2254.4;;0
23-03-22 00:45;0.00:15:00;Offshore;Federal;Elia;;361.48;82.63;823.22;;;;;;;604.22;171.55;1519.34;2254.4;;0
23-03-22 00:30;0.00:15:00;Offshore;Federal;Elia;;369.09;81.51;830.45;;;;;;;618.26;170.91;1531.2;2254.4;;0
23-03-22 00:15;0.00:15:00;Offshore;Federal;Elia;;381.02;83.78;846.84;;;;;;;625.5;170.3;1551.01;2254.4;;0
23-03-22 00:00;0.00:15:00;Offshore;Federal;Elia;;395.57;94.07;857.92;;;;;;;624.12;164.62;1569.51;2254.4;;0
22-03-22 23:45;0.00:15:00;Offshore;Federal;Elia;;394.06;92.13;851.34;386.98;68.74;1046.3;;;;697.74;154.5;1485.29;2254.4;;0
22-03-22 23:30;0.00:15:00;Offshore;Federal;Elia;;387;87.91;846.21;371.17;63.13;1039.01;;;;678.16;139.45;1485.95;2254.4;;0
22-03-22 23:15;0.00:15:00;Offshore;Federal;Elia;;373.52;80.85;838.42;349.91;54.39;1029.26;;;;640.25;133.06;1456.52;2254.4;;0
22-03-22 23:00;0.00:15:00;Offshore;Federal;Elia;;365.62;77.48;828.17;330.63;48.51;1016.01;;;;621.3;128.33;1449.11;2254.4;;0
22-03-22 22:45;0.00:15:00;Offshore;Federal;Elia;;361.19;78.47;819.78;312.03;47.59;1003.23;;;;602.75;122.22;1453.15;2254.4;;0
22-03-22 22:30;0.00:15:00;Offshore;Federal;Elia;;363.96;79;828.08;299.15;45.45;999.29;;;;591.13;112.98;1456.31;2254.4;;0
22-03-22 22:15;0.00:15:00;Offshore;Federal;Elia;;368.85;80.23;837.72;293.46;44.52;993.26;;;;567.55;110.43;1459.06;2254.4;;0
22-03-22 22:00;0.00:15:00;Offshore;Federal;Elia;;368.63;89.44;726.31;294.4;44.08;956.57;;;;544.59;107.92;1460.51;2254.4;;0
22-03-22 21:45;0.00:15:00;Offshore;Federal;Elia;;365.39;87.01;731.91;306.24;45.17;959.65;;;;533.44;95.76;1463.36;2254.4;;0
22-03-22 21:30;0.00:15:00;Offshore;Federal;Elia;;364.21;87.36;736.6;320.61;47.9;973.92;;;;543.9;94.76;1455.27;2254.4;;0
22-03-22 21:15;0.00:15:00;Offshore;Federal;Elia;;362.55;92.32;747.93;324.16;54.15;956.51;;;;519.58;84.91;1467.42;2254.4;;0
22-03-22 21:00;0.00:15:00;Offshore;Federal;Elia;;349.82;87.93;731.54;321.68;53.51;972.53;;;;521.92;77.09;1455.8;2254.4;;0
22-03-22 20:45;0.00:15:00;Offshore;Federal;Elia;;333.5;83.8;703.89;313.3;52.95;964.03;;;;514.86;55.74;1451.86;2254.4;;0
22-03-22 20:30;0.00:15:00;Offshore;Federal;Elia;;331.08;82.4;719.21;314.63;53.0;988.35;;;;503.35;50.31;1440.84;2254.4;;0
22-03-22 20:15;0.00:15:00;Offshore;Federal;Elia;;333.17;84.54;742.3;316.5;55.36;1007.77;;;;494.54;47.47;1438.32;2254.4;;0
22-03-22 20:00;0.00:15:00;Offshore;Federal;Elia;;339.69;86.25;775.73;318.19;55.89;1018.23;;;;488.73;49.21;1428.62;2254.4;;0
22-03-22 19:45;0.00:15:00;Offshore;Federal;Elia;;332.03;83.46;792.79;306.37;52.96;1015.83;;;;465.47;65.8;1418.85;2254.4;;0
22-03-22 19:30;0.00:15:00;Offshore;Federal;Elia;;296.55;66.26;728.74;285.43;42.64;996.33;;;;467.85;66.87;1414.41;2254.4;;0
22-03-22 19:15;0.00:15:00;Offshore;Federal;Elia;;245.07;49.87;603.66;261.36;35.18;973.28;;;;473.63;59.71;1398.03;2254.4;;0
22-03-22 19:00;0.00:15:00;Offshore;Federal;Elia;;217.79;31.92;508.32;235.22;36.42;743.03;;;;487.37;43.48;1402.94;2254.4;;0
22-03-22 18:45;0.00:15:00;Offshore;Federal;Elia;;200.5;23.26;493;209.56;26.56;705.66;;;;498.38;68.31;1407.49;2254.4;;0
22-03-22 18:30;0.00:15:00;Offshore;Federal;Elia;;185.73;20.1;483.13;189.51;22.35;679.61;;;;469.07;71.87;1414.98;2254.4;;0
22-03-22 18:15;0.00:15:00;Offshore;Federal;Elia;;170.63;14.76;472.19;170.09;15.87;652.52;;;;483.19;72.59;1400.1;2254.4;;0
22-03-22 18:00;0.00:15:00;Offshore;Federal;Elia;;157.42;6.55;461.11;156.71;6.59;641.64;;;;496.16;74.16;1383.86;2254.4;;0
22-03-22 17:45;0.00:15:00;Offshore;Federal;Elia;;141.42;3.51;445.72;142.67;3.51;633.76;;;;481.76;75.85;1360.14;2254.4;;0
22-03-22 17:30;0.00:15:00;Offshore;Federal;Elia;;124.71;1.23;424.6;128.7;1.23;622.57;;;;455.33;73.86;1304.36;2254.4;;0
22-03-22 17:15;0.00:15:00;Offshore;Federal;Elia;;107.27;1.05;394.76;113.7;1.05;602.74;;;;427.98;68.22;1285.57;2254.4;;0
22-03-22 17:00;0.00:15:00;Offshore;Federal;Elia;;87.26;0.48;360.6;95.1;0.48;572.73;;;;417.93;64.63;1268.64;2254.4;;0
22-03-22 16:45;0.00:15:00;Offshore;Federal;Elia;;71.04;0.47;329.64;78.01;0.47;540.97;;;;424.29;58.93;1268.96;2254.4;;0
22-03-22 16:30;0.00:15:00;Offshore;Federal;Elia;;57.15;0.45;303.66;62.01;0.45;509.78;;;;430.71;60.25;1272.5;2254.4;;0
22-03-22 16:15;0.00:15:00;Offshore;Federal;Elia;;46.9;0;286.39;50.38;0.0;488.76;;;;434.15;69.48;1276.14;2254.4;;0
22-03-22 16:00;0.00:15:00;Offshore;Federal;Elia;;36.58;0;319.48;41.25;0.0;318.88;;;;446.94;72.14;1290.54;2254.4;;0
22-03-22 15:45;0.00:15:00;Offshore;Federal;Elia;;28.05;0;304.5;34.88;0.0;308.68;;;;476.85;66.08;1274.39;2254.4;;0
22-03-22 15:30;0.00:15:00;Offshore;Federal;Elia;;21.31;0.45;298.77;27.75;0.45;293.67;;;;508.76;62.23;1258.36;2254.4;;0
22-03-22 15:15;0.00:15:00;Offshore;Federal;Elia;;16.97;0.46;295.79;22.08;0.46;285.08;;;;516.63;40.37;1248.06;2254.4;;0
22-03-22 15:00;0.00:15:00;Offshore;Federal;Elia;;13.79;0;289.07;18.21;0.0;278.55;;;;516.83;37.59;1288.68;2254.4;;0
22-03-22 14:45;0.00:15:00;Offshore;Federal;Elia;;14.24;0.49;289.46;18.86;0.49;279.15;;;;504.36;41.93;1287.39;2254.4;;0
22-03-22 14:30;0.00:15:00;Offshore;Federal;Elia;;15.9;0.52;294.37;21.07;0.52;285.39;;;;491.56;36.38;1259.6;2254.4;;0
